torneo,categoria,fecha_fixture,match_id,date,location,team,picture_bagde,Jugador,puntos,rebotes,asistencias,robos,fouls,triples,dobles,libres,status,picture
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Rodrigo Piccolini,12,3,1,0,3,3,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/2Yf8aeaPbyqUrQwRXCNiMx.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Giuliana Aylen Ramos Severino,3,2,2,0,3,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/sLh3vA3sEvRtqkc6odgZKM.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Lucas Wenceslao Galván,11,7,0,3,3,1,4,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Emanuel Paz Abraham,6,3,0,0,3,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/9xCbhYJrBfrAL3gcAx7sM9.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Emiliano Pinelli,0,2,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/5vay1xjKzGrqNBEjHBkMo7.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Federico Gabriel Alvarez Rouco,12,12,0,0,1,0,6,0,ok,https://dum74chhmgug7.cloudfront.net/public/2rDFU3qDCGWNNQeTudxaLi.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Marcos Ezequiel Salvatierra,16,4,2,3,1,2,5,0,ok,https://dum74chhmgug7.cloudfront.net/public/dQgFCmD7HxuF8tFeW6AftV.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Emilio Ricardo Pernas,0,2,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Patricio Coronel,0,2,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/7em6dHEMTZHkvA57aBie5A.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,ASOCIACION DE ATLETAS,https://dum74chhmgug7.cloudfront.net/public/iCZMwGZxzBJEkFVMawUeF6.png,Oliveros Zheng Kenneth Thierry,7,2,0,0,1,1,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Gonzalo Fridman,13,5,1,3,0,0,6,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Felipe Hernan Ercoli,2,2,0,0,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Martin Zimmerman,7,3,0,1,1,1,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Patricio Colombo ,0,2,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Joel Alexander Toledo,0,3,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Denisse Colombo,2,3,0,0,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Juan Ignacio Viviano,5,2,0,2,0,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Alan Garber,14,6,2,1,4,1,4,3,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,251,sin fecha,UGAB,THE NETBALLERS,https://dum74chhmgug7.cloudfront.net/public/aqQW2PKWCJqsNb1ZXAwBjp.png,Luis Alan Velardes,9,9,0,1,0,2,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,MONSTARS,https://dum74chhmgug7.cloudfront.net/public/amGgAudie9ZZdtrykMxgtt.png,Agustin Mendia,7,8,1,0,23,0,3,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,MONSTARS,https://dum74chhmgug7.cloudfront.net/public/amGgAudie9ZZdtrykMxgtt.png,Joaquin Ortiz,6,4,1,2,1,1,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,MONSTARS,https://dum74chhmgug7.cloudfront.net/public/amGgAudie9ZZdtrykMxgtt.png,Matias Chaio,5,11,1,0,3,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,MONSTARS,https://dum74chhmgug7.cloudfront.net/public/amGgAudie9ZZdtrykMxgtt.png,Agustin Francisco Fornes,3,6,0,2,2,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,MONSTARS,https://dum74chhmgug7.cloudfront.net/public/amGgAudie9ZZdtrykMxgtt.png,Emiliano Mendia,4,1,1,3,2,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,MONSTARS,https://dum74chhmgug7.cloudfront.net/public/amGgAudie9ZZdtrykMxgtt.png,Guido Debenedetti,10,5,2,1,1,1,3,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Matías Alejandro Ocampo,22,1,1,2,0,4,3,4,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Facundo Sgro,6,4,3,1,3,1,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Federico Adrián Albanese,3,3,1,1,0,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Gonzalo Román Zungri,5,5,1,0,1,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Stefano Melnik,2,6,1,3,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Juan Pablo Sileone,0,1,1,1,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Tiziano Tachile,14,6,0,0,0,0,7,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Tomas Alejandro Blanco Rojas,7,1,3,0,3,1,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Martin Gentile,6,6,2,0,4,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,252,sin fecha,sin lugar,BASKET GESTION,https://dum74chhmgug7.cloudfront.net/public/57R2iedXWuXGhsyGnDUwyQ.png,Alex Mugica,3,3,3,3,1,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Fernando landgraf,0,2,1,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/b5ZVU31bvZd9TiA57Ezhr5.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Ivan Nuñez,2,1,0,1,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/pqdrjkdgYWtvqmXH2fhQN5.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Jerónimo Monti,2,3,1,0,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/nC3As9D74zrdxBRvsfaEym.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Federico Barrau Maceira,0,0,0,1,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/irSAZpYMCqvYU3aoKNcxbA.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Juan Esteban Balestretti,0,0,1,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/8xtCvpK7ZqQ9CD1FGTFDim.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Juan Cruz Ferreiro,0,2,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/mfTB9nH5b85cKdEiygbU5r.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Angel Raul Storani,3,1,0,0,0,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Matias Cesar Lamedica,14,8,1,2,2,1,5,1,ok,https://dum74chhmgug7.cloudfront.net/public/xB5ETFmRAeZzQffrvuHiNG.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Ricardo Francisco Marengo,0,2,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/4dsWtdeyK6wCGrpNzVsNiq.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Leonardo Calabresi,13,15,0,0,0,0,6,1,ok,https://dum74chhmgug7.cloudfront.net/public/cU4bFBTfQszZoSD8Jpso5U.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Marco Milinkovic,2,4,0,1,1,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/1tJcM9cpwzJiAghoxRL5C8.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,TORTUGOS,https://dum74chhmgug7.cloudfront.net/public/5HdQWRGzqwfQkBbxhqQ1SD.png,Ivan Sepag,6,7,0,1,2,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Ezequiel Ilan Litvak,2,3,0,0,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Nicholas Sher,0,2,1,3,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Maximiliano Sher,20,2,1,6,1,2,6,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Santiago Rondina,0,0,1,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Maximiliano Glusman,8,7,0,1,0,2,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Jonatan Zitzer,4,9,1,1,0,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,⁠Ilan Trupkin,3,3,2,1,4,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Matias Besmedrisnik,2,1,0,0,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Joaquin Baez Langer,2,2,0,0,5,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,253,sin fecha,sin lugar,JK PHILOSOPHY,https://dum74chhmgug7.cloudfront.net/public/8iWE3aYy7s3oSwCZJhgna9.jpeg,Felipe Arenas ,2,0,0,2,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Santino Sironi,3,3,0,0,0,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Ignacio Muñiz Fernandez,4,4,0,1,1,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Tomas Mugnolo,2,6,2,1,3,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Lucio Ayuso,11,12,0,1,0,0,2,7,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Mateo Monetta,0,0,1,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Juan Ignacio Contrera,0,3,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Tomas Bautista Ruiz Grasso,9,9,1,1,1,1,2,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Juan Ruiz Grasso,10,6,1,1,3,0,4,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,VECCHIA SIGNORA,https://dum74chhmgug7.cloudfront.net/public/kn536bu8LahfC78kCPbXTo.png,Santiago Infante,11,6,1,0,11,2,2,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Santiago Algarin,6,5,1,1,2,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Carlos Sayago,4,3,2,0,2,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Julian Porto Pettinicchi,10,3,2,2,3,3,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Tomas Fernandez,9,11,1,1,2,1,2,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Gonzalo Sandes,3,1,0,0,2,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Luciano Exequiel Dercach,0,0,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Andres Aldo Palomo,5,3,0,0,4,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Franco Gabriel Smurra,6,4,2,0,1,1,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Luca Reynaldo,2,3,0,0,1,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,254,sin fecha,sin lugar,HURLINGHAM RETURN,https://dum74chhmgug7.cloudfront.net/public/pRYBEYSjSpMFAesu6K4GDA.png,Luan Benito Ristau,2,4,0,0,2,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Joaquin Cirigliano,0,8,2,3,4,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/vCYP4MZDdcA6LefTUzF4m6.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Pablo Gabriel Avalos,4,4,2,4,1,0,1,2,ok,https://dum74chhmgug7.cloudfront.net/public/e8CwUvqvnLSPnAvYpgoc2P.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Marcos Maiorano,0,2,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/xuhC8PJ3rQa8r2eWkbtdND.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Lucas Feliciani,8,10,1,3,1,0,4,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Julian Fullone,21,7,5,5,4,1,8,2,ok,https://dum74chhmgug7.cloudfront.net/public/sqNyHYpTu4pnP6rqgkn4vC.jpg
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Mariano Pablo García,7,17,1,0,0,0,1,5,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,255,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,https://dum74chhmgug7.cloudfront.net/public/nabWVX28hajW6PTjnA17oY.png,Federico Gestal,13,2,1,1,1,2,3,1,ok,https://dum74chhmgug7.cloudfront.net/public/7JcDxFFvuWASxviXRURaZG.jpg
