categoria,Jugador,puntos,asistencias,rebotes,libres,dobles,triples,robos,score_global,Partidos_Jugados,Rank_puntos_Categoria,Rank_asistencias_Categoria,Rank_rebotes_Categoria,Rank_libres_Categoria,Rank_dobles_Categoria,Rank_triples_Categoria,Rank_robos_Categoria,Rank_score_global_Categoria,Torneo,picture
PRIMERA B,GASPAR AVILA DELCEGGIO,15.4,0.4,6.0,2.4,2.0,3.0,1.0,22.8,5,11,34,34,12,40,3,27,25,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/5qFPH3yFy6wZiEBGWGHoTy.jpg
PRIMERA B,GASPAR GRECO,8.666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,11.0,3,51,35,83,36,32,17,31,87,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GASTON DI MURO,10.0,1.0,2.0,2.0,4.0,0.0,1.0,14.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GASTON EXEQUIEL BARONE,4.0,0.0,5.0,0.0,2.0,0.0,1.0,10.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wJ8qv7iwTdnASLxpGoAtbf.jpg
PRIMERA B,GASTON LEONARDO CAMPERI,2.0,3.0,5.666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,10.666666666666666,3,104,5,37,32,55,30,39,91,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GASTON MORENO,8.5,0.0,5.0,1.0,1.5,1.5,0.0,13.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GASTON VIDUEIRO,2.25,0.5,4.0,0.0,0.75,0.25,0.5,7.25,4,102,32,55,39,54,27,33,115,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GENTILI CIRO,1.3333333333333333,0.0,4.0,1.3333333333333333,0.0,0.0,0.6666666666666666,6.0,3,111,38,55,23,62,30,31,127,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GIAN MAXIMO BULIAN,12.0,3.0,2.0,2.0,2.0,2.0,1.0,18.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GIANLUCA MUSITANO,13.25,3.25,9.25,1.75,4.25,1.0,4.25,30.0,4,23,4,14,17,18,17,1,8,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rDiqbX2ZsKKV4z2gMr8bYK.jpg
PRIMERA B,GIOVANNI PANICHINI,5.0,0.5,7.0,1.5,1.0,0.5,0.5,13.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GIULIANO MAZURRA,1.75,0.0,2.5,0.0,0.5,0.25,0.25,4.5,4,107,38,72,39,57,27,37,140,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/7JcDxFFvuWASxviXRURaZG.jpg
PRIMERA B,GIULIANO TARDITI,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,"GONZALEZ BUSTAMANTE, PEDRO",4.0,3.0,2.0,2.0,1.0,0.0,1.0,10.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,"GONZALEZ, MANUEL",7.333333333333333,1.3333333333333333,8.333333333333334,0.6666666666666666,3.3333333333333335,0.0,1.0,18.0,3,59,21,19,32,27,30,27,45,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/j2eAKnNvBKELXJHM5C5xkH.jpg
PRIMERA B,GONZALO DEL MATTE,8.5,0.5,6.0,3.5,2.5,0.0,2.5,17.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/34a5f7pBuJLfFxEs2BPN84.jpg
PRIMERA B,GONZALO FERNANDO TACCONI,0.5,0.5,3.0,0.5,0.0,0.0,1.0,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GONZALO GUERRERO,3.0,0.0,2.0,0.0,1.5,0.0,0.0,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GONZALO GUMPEL,2.6666666666666665,0.3333333333333333,4.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,7.333333333333333,3,98,35,55,39,59,22,36,114,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GONZALO NAHUEL ACATTINO,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335,3,116,35,80,39,59,30,31,148,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GONZALO PAZ,10.0,2.5,3.0,2.0,4.0,0.0,0.5,16.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GONZALO ROLDAN,7.75,0.5,11.0,0.75,3.5,0.0,0.75,20.0,4,57,32,6,31,25,30,30,37,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/aN35KZ8bbUe2yFLqwzcHWB.jpg
PRIMERA B,GONZALO TRAVIA,8.5,0.7,4.2,0.6,2.6,0.9,1.3,14.7,10,52,29,54,33,33,18,23,62,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GONZALO VIGNOLO,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.333333333333333,3,91,35,83,39,55,22,36,133,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GREGORIO VARONE,12.2,2.8,9.2,2.4,3.4,1.0,2.2,26.4,5,29,6,15,12,26,17,11,11,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GUANZIROLI AGUSTIN,2.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GUIDO DEBENEDETTI,13.5,0.5,9.0,1.0,5.5,0.5,1.0,24.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/eFFbuXtiJ5ZFd3KnXA1Xgx.jpg
PRIMERA B,GUIDO IGNACIO CRESPIN,5.0,0.3333333333333333,4.0,0.0,1.0,1.0,0.0,9.333333333333334,3,77,35,55,39,52,17,39,100,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,GUIDO TRAMONTANA,15.0,1.3333333333333333,8.333333333333334,1.6666666666666667,4.166666666666667,1.6666666666666667,3.0,27.666666666666668,6,12,21,19,18,20,11,4,10,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rSLgdG4GhSoBoxCioMHs28.jpg
PRIMERA B,GUILLERMO BALASSANIAN,3.0,0.0,3.0,0.5,0.5,0.5,0.75,6.75,4,94,38,66,34,57,24,30,118,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,HERNAN PACHECO,17.666666666666668,0.0,6.0,3.0,5.333333333333333,1.3333333333333333,0.0,23.666666666666668,3,7,38,34,8,9,14,39,20,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,HERNAN QUESADA,3.6666666666666665,0.0,3.0,1.6666666666666667,1.0,0.0,0.3333333333333333,7.0,3,88,38,66,18,52,30,36,116,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,"HUEBRA LARRAIN, SEBASTIAN",0.75,0.0,6.25,0.25,0.25,0.0,0.75,7.75,4,115,38,33,37,60,30,30,110,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mdiojL5BWTxfR2m5HkUFfg.jpg
PRIMERA B,HUGO BLAJEAN,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,IGNACIO CERNE,15.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,3.3333333333333335,2.3333333333333335,1.0,20.0,3,12,21,70,23,27,6,27,37,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,IGNACIO FEITO,1.0,0.0,7.0,1.0,0.0,0.0,1.0,9.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wo3UxT4tw3qoawxPRGDKm6.jpg
PRIMERA B,IGNACIO GARCIA RUIZ,0.0,0.0,1.5,0.0,0.0,0.0,0.5,2.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,IGNACIO GERTIE,5.666666666666667,0.6666666666666666,5.333333333333333,0.0,1.3333333333333333,1.0,0.0,11.666666666666666,3,71,30,41,39,48,17,39,82,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/gMfWyX8fsNYgcznDhhyoXq.jpg
PRIMERA B,IGNACIO GONZALES,1.0,0.2,3.2,0.0,0.2,0.2,0.8,5.2,5,114,37,65,39,61,28,29,135,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,IGNACIO PEREZ GALLI,10.0,0.6666666666666666,5.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,17.333333333333332,3,41,30,44,23,36,14,17,48,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,IGNACIO ROJO,13.666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,3.6666666666666665,0.0,17.333333333333332,3,21,16,77,23,55,1,39,48,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/hEKgzHkCtBV4u2wKBZMs2R.jpg
PRIMERA B,IGNACIO VEA MURGUIA,6.125,1.5,5.0,1.125,2.125,0.25,1.375,14.0,8,68,19,44,27,39,27,21,64,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mhqo1j4QzHPftgtssPWDU4.jpg
PRIMERA B,INAKI VALENCIA,4.0,0.0,2.5,0.0,2.0,0.0,0.0,6.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,IVAN DANCYKER,6.0,1.0,5.0,0.0,0.0,2.0,0.0,12.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JACOBO EVERSDIJK,13.5,0.0,1.0,1.0,2.5,2.5,3.0,17.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/98bv8uX6jRUANq77f2EDHH.jpg
PRIMERA B,JAVIER CAMPERI,5.0,0.5,4.5,0.5,1.5,0.5,1.5,11.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/377X1AprydPotowaEihvPH.jpg
PRIMERA B,JAVIER EMILIANO GALLO,3.3333333333333335,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,0.0,6.0,3,91,35,73,32,48,30,39,127,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JEREMIAS OLIVAN,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JEREMIAS OSSES,2.0,0.0,6.0,0.0,1.0,0.0,1.0,9.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN BENGOLEA,2.0,2.0,9.0,0.0,1.0,0.0,1.0,14.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/tZjEj3EKj2xNFB97E2YCQL.jpg
PRIMERA B,JOAQUIN CHEMES,2.6666666666666665,0.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.0,6.666666666666667,3,98,38,55,39,59,22,39,119,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/8b2yitdsXvUCTahek4eZTV.jpg
PRIMERA B,JOAQUIN ESTREMERO,5.0,0.5,6.5,1.0,2.0,0.0,0.0,12.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN IGNACIO ALVAREZ,5.8,2.0,4.0,0.4,1.2,1.0,0.2,12.0,5,70,13,55,35,50,17,38,79,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN LASA,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,3,121,38,87,39,62,30,36,159,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/tcqKe8j69u3SMbidoixyyF.jpg
PRIMERA B,JOAQUIN LOPEZ SAN ROMAN,10.0,0.0,5.0,1.0,0.0,3.0,1.0,16.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN MORERA,10.75,0.0,5.25,1.0,2.25,1.75,1.5,17.5,4,36,38,42,28,37,10,19,46,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN NOVAS,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN PAYA,6.0,0.75,7.75,0.75,2.25,0.25,1.0,15.5,4,69,28,23,31,37,27,27,56,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN PILLADO,14.5,0.5,6.25,0.5,4.0,2.0,0.75,22.0,4,13,32,33,34,21,7,30,29,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN REIGOSA,1.0,0.5,5.0,0.0,0.5,0.0,0.5,7.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN RODAS,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.0,1.0,5.0,3,111,35,73,39,55,30,27,137,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOAQUIN ZURLETTI,0.0,0.0,4.5,0.0,0.0,0.0,0.5,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JONAS SCHIEBELBEIN,4.5,1.75,4.5,0.75,0.75,0.75,1.0,11.75,4,82,15,50,31,54,21,27,81,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wcFedTJHyMkstH1BxoRk7n.jpg
PRIMERA B,JORGE CALZADA,2.0,0.6,3.8,0.4,0.8,0.0,0.4,6.8,5,104,31,57,35,53,30,35,117,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOSE KOLOMENSKI,6.25,0.5,3.0,1.0,2.25,0.25,0.75,10.5,4,67,32,66,28,37,27,30,93,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JOSE VALENTIN REYES,2.5,0.0,3.5,0.0,0.5,0.5,1.0,7.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/j2eAKnNvBKELXJHM5C5xkH.jpg
PRIMERA B,JUAN AGUSTIN CAVACO REY,10.5,1.5,8.5,1.5,1.5,2.0,0.25,20.75,4,39,19,17,21,45,7,37,34,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN CRUZ FREIRE,11.0,0.5,8.0,0.75,4.75,0.25,1.0,20.5,4,34,32,21,31,14,27,27,35,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN CRUZ GUITTARD,1.0,0.25,2.25,0.0,0.5,0.0,0.5,4.0,4,114,36,74,39,57,30,33,144,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN CRUZ MAURINO,11.666666666666666,0.3333333333333333,1.0,1.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,13.666666666666666,3,32,35,85,28,27,14,31,67,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN CRUZ MURAD,8.0,0.25,3.5,1.0,3.5,0.0,0.75,12.5,4,55,36,61,28,25,30,30,75,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN CRUZ TRAVERSO,4.8,0.8,3.6,1.6,1.0,0.4,1.2,10.4,5,79,27,60,20,52,25,25,94,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN DIEGO BELLOCCHIO,0.4,0.0,1.8,0.0,0.2,0.0,0.2,2.4,5,119,38,78,39,61,30,38,152,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wF6RvumxF7kYWGrFcmdB3z.jpg
PRIMERA B,JUAN FEDERICO CALLEJA SUNKEL,4.0,1.0,2.0,0.0,2.0,0.0,1.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN IGNACIO CHARLES,6.5,4.0,8.5,1.5,2.5,0.0,0.0,19.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN IGNACIO MEDINA,7.0,0.5,3.5,0.0,2.0,1.0,1.5,12.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6vADWeddfmEUZXshHxa2GH.JPG
PRIMERA B,JUAN IGNACIO REGIROLI,1.0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN IGNACIO VELLANI,10.6,2.0,7.8,1.6,4.2,0.2,0.8,21.2,5,38,13,22,20,19,28,29,33,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/eZymfVPVvAHKPseznuvRLU.jpg
PRIMERA B,JUAN LUCAS BUMBICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN MANUEL CARBALLEIRO,4.0,0.0,2.3333333333333335,0.0,0.0,1.3333333333333333,0.0,6.333333333333333,3,86,38,73,39,62,14,39,124,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN MANUEL ROVATTI,4.0,0.0,4.0,2.0,1.0,0.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/j2eAKnNvBKELXJHM5C5xkH.jpg
PRIMERA B,JUAN MANUEL TORRE,23.2,2.6,4.6,1.8,6.2,3.0,1.6,32.0,5,1,7,49,16,5,3,18,4,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rDiqbX2ZsKKV4z2gMr8bYK.jpg
PRIMERA B,JUAN MARTIN HUSS,12.8,2.8,7.8,4.8,3.4,0.4,2.6,26.0,5,24,6,22,3,26,25,7,12,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/ddK51zcfWrGcGxNYJhwDuw.jpg
PRIMERA B,JUAN MARTIN ZAMAR,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,3,121,38,87,39,62,30,39,160,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/9BXjQNmC9EGdxLTaNwi6eN.jpg
PRIMERA B,JUAN MATIAS LAPROVITTOLA,12.0,0.6666666666666666,7.333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0,22.0,3,30,30,26,18,32,11,13,29,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN MONTENEGRO,12.0,3.0,9.2,1.8,2.4,1.8,1.8,26.0,5,30,5,15,16,35,9,15,12,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/2RJzsmLH1jFmEgmDpUc9kf.jpg
PRIMERA B,JUAN PABLO ESMORIS RIMMAUDO,4.666666666666667,1.0,3.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,9.0,3,80,25,63,36,43,26,39,103,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN PEDRO IBARGUREN,1.5,2.0,6.5,0.5,0.5,0.0,0.0,10.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JUAN PEDRO SINCLAIR,2.0,0.0,5.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,7.666666666666667,3,104,38,37,36,59,26,39,111,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/5LT7qJf9sJZRUzXfnPHrJp.jpg
PRIMERA B,JULIAN BOSCATO,9.0,0.0,7.0,5.0,2.0,0.0,2.0,18.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/9BXjQNmC9EGdxLTaNwi6eN.jpg
PRIMERA B,JULIAN FERNANDEZ,1.6666666666666667,0.0,3.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,0.0,5.0,3,108,38,63,39,59,26,39,137,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rEzrrLRrGZSgs47HsBa5U5.jpg
PRIMERA B,JULIAN HUSS,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,1.0,6.333333333333333,3,108,25,70,36,55,30,27,124,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/hw6hyyHhTUbsdxHAQLqimy.jpg
PRIMERA B,JULIAN KARIM MAFUT,0.0,2.0,8.0,0.0,0.0,0.0,1.0,11.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,JULIAN MAGARINOS,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/9BXjQNmC9EGdxLTaNwi6eN.jpg
PRIMERA B,JULIAN OSTROSKY,1.0,0.5,2.0,0.0,0.5,0.0,0.0,3.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,KEVIN ACOSTA DIAZ,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,3,114,38,85,39,62,26,36,153,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/77x3NEktKpNrGAthGp6n3A.jpg
PRIMERA B,"LADINES, SIMON",5.0,0.5,7.5,0.0,2.5,0.0,0.5,13.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/2dDkD2RSVAjuSKTXRfCSJ3.jpg
PRIMERA B,LAGRAVE TOMAS,1.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,7.666666666666667,3,114,30,63,36,59,30,6,111,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,LAUREANO BUFFARINI,12.0,0.0,5.0,0.0,0.0,4.0,1.0,18.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/tYXvhFB9V2MFK5k6c5fVcj.jpg
PRIMERA B,LAUREANO RUFFINO JENKS,3.0,0.8,4.4,1.0,1.0,0.0,1.0,9.2,5,94,27,51,28,52,30,27,102,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/3eWZVwX5wLCAqDccaZWEJV.jpg
PRIMERA B,LAUTARO CUCCO,0.0,0.0,3.0,0.0,0.0,0.0,0.5,3.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/u7NQfsL8gteZ3T7CaSF1oJ.jpg
PRIMERA B,LAUTARO FONTEIRIZ,11.0,2.5,4.0,1.25,3.75,0.75,1.75,19.25,4,34,8,55,24,22,21,16,42,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,LAUTARO LOVAGNINI,11.0,0.3333333333333333,3.0,2.0,2.0,1.6666666666666667,0.6666666666666666,15.0,3,34,35,66,15,40,11,31,59,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,LAUTARO RAMIREZ,5.25,0.0,1.75,0.25,1.0,1.0,0.0,7.0,4,75,38,79,37,52,17,39,116,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA B,LEANDRO BURGOS,15.666666666666666,3.0,12.0,5.0,4.333333333333333,0.6666666666666666,1.6666666666666667,32.333333333333336,3,9,5,4,2,17,22,17,3,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6vADWeddfmEUZXshHxa2GH.JPG
