player,puntos_totales,puntos_por_partido,rebotes_totales,rebotes_por_partido,asistencias_totales,asistencias_por_partido,robos_totales,robos_por_partido,faltas_totales,faltas_por_partido,triples_totales,triples_por_partido,dobles_totales,dobles_por_partido,libres_totales,libres_por_partido,score_global,score_global_por_partido,partidos_jugados,participacion_ofensiva_promedio,participacion_defensiva_promedio
Franco Gabriel Smurra,35,8.75,21,5.25,5,1.25,7,1.75,6,1.5,2,0.5,12,3.0,5,1.25,68,17.0,4,0.20155664020030087,0.14786850477200425
Franco Garcia,31,6.2,37,7.4,9,1.8,20,4.0,8,1.6,1,0.2,11,2.2,6,1.2,97,19.4,5,0.15927533032194757,0.2023724115643722
Franco Giuliano Capece,7,1.4,17,3.4,2,0.4,2,0.4,8,1.6,1,0.2,2,0.4,0,0.0,28,5.6,5,0.036497316636851525,0.08046804845419393
Franco Imanol Achával,9,4.5,13,6.5,0,0.0,2,1.0,3,1.5,1,0.5,3,1.5,0,0.0,24,12.0,2,0.09375,0.1698685540950455
Franco Levington,26,4.333333333333333,21,3.5,2,0.3333333333333333,2,0.3333333333333333,16,2.6666666666666665,1,0.16666666666666666,10,1.6666666666666667,3,0.5,51,8.5,6,0.0748157667198147,0.07831046987413275
Franco Martinez,10,3.3333333333333335,6,2.0,0,0.0,1,0.3333333333333333,3,1.0,0,0.0,4,1.3333333333333333,2,0.6666666666666666,17,5.666666666666667,3,0.06661305826678497,0.0462611350149344
Franco Martín Garabento,6,2.0,23,7.666666666666667,4,1.3333333333333333,5,1.6666666666666667,6,2.0,0,0.0,2,0.6666666666666666,2,0.6666666666666666,38,12.666666666666666,3,0.05987190197716513,0.14927140255009108
Franco Martín Garabento	,16,4.0,22,5.5,1,0.25,1,0.25,10,2.5,0,0.0,6,1.5,4,1.0,40,10.0,4,0.09482545045045045,0.10210109760522496
Franco Moreno,12,2.4,35,7.0,5,1.0,2,0.4,12,2.4,0,0.0,2,0.4,8,1.6,54,10.8,5,0.06706944796900641,0.1380433539662416
Franco Ortiz,2,2.0,8,8.0,0,0.0,2,2.0,3,3.0,0,0.0,1,1.0,0,0.0,12,12.0,1,0.044444444444444446,0.23255813953488372
Franco Raffin,25,6.25,20,5.0,3,0.75,1,0.25,7,1.75,2,0.5,8,2.0,3,0.75,49,12.25,4,0.14925545246093957,0.10015580331618068
Franco Rodas,15,5.0,5,1.6666666666666667,0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,6,2.0,0,0.0,20,6.666666666666667,3,0.1816976127320955,0.05733005733005733
Franco Rodrigo,0,0.0,15,5.0,1,0.3333333333333333,3,1.0,5,1.6666666666666667,0,0.0,0,0.0,0,0.0,19,6.333333333333333,3,0.00546448087431694,0.08810039167182025
Franco Tarasca,25,12.5,15,7.5,1,0.5,2,1.0,2,1.0,1,0.5,9,4.5,4,2.0,43,21.5,2,0.1683262209577999,0.1721698113207547
Franco Zabala,8,8.0,11,11.0,2,2.0,1,1.0,0,0.0,0,0.0,4,4.0,0,0.0,22,22.0,1,0.3448275862068966,0.34285714285714286
Franklin Rada,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.13636363636363635
Frei Meyer Pedro,20,10.0,14,7.0,1,0.5,5,2.5,1,0.5,2,1.0,5,2.5,4,2.0,40,20.0,2,0.22035323801513879,0.16233766233766234
"GALMARINI, FEDERICO",47,11.75,6,1.5,11,2.75,3,0.75,6,1.5,7,1.75,10,2.5,6,1.5,67,16.75,4,0.22168847050922522,0.04929705215419501
GASTON RUDICH,0,0.0,11,3.6666666666666665,0,0.0,0,0.0,5,1.6666666666666667,0,0.0,0,0.0,0,0.0,11,3.6666666666666665,3,0.0,0.0864496024070492
GERARDO LIÑEIRO,8,2.0,21,5.25,1,0.25,1,0.25,12,3.0,0,0.0,4,1.0,0,0.0,31,7.75,4,0.03530393074692852,0.10667989417989418
"GHILINO, QUIMEY",20,5.0,18,4.5,4,1.0,5,1.25,9,2.25,2,0.5,4,1.0,6,1.5,47,11.75,4,0.10256410256410256,0.12225011853552924
GONZALO GUERRERO,1,0.25,7,1.75,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,8,2.0,4,0.007575757575757576,0.04519489642608658
GONZALO PAZ,4,4.0,2,2.0,3,3.0,1,1.0,4,4.0,0,0.0,2,2.0,0,0.0,10,10.0,1,0.07446808510638298,0.05
GONZALO SANCHEZ LOPEZ	,35,5.833333333333333,20,3.3333333333333335,3,0.5,2,0.3333333333333333,12,2.0,2,0.3333333333333333,11,1.8333333333333333,7,1.1666666666666667,60,10.0,6,0.13646784525860614,0.10346965713125156
GONZALO TRAVIA	,40,10.0,16,4.0,0,0.0,4,1.0,13,3.25,3,0.75,10,2.5,11,2.75,60,15.0,4,0.24821540551839466,0.13741318587274942
GUIDO VIZIOLI,7,1.4,1,0.2,0,0.0,0,0.0,9,1.8,2,0.4,0,0.0,1,0.2,8,1.6,5,0.018569490211281257,0.0035714285714285713
Gabriel Agustin La Porta	,0,0.0,0,0.0,2,2.0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,2,2.0,1,0.03076923076923077,0.0
Gabriel Chapt,12,6.0,12,6.0,2,1.0,2,1.0,0,0.0,0,0.0,4,2.0,4,2.0,28,14.0,2,0.20571658615136876,0.16297043010752688
Gabriel Fernández Bircz,3,1.5,13,6.5,3,1.5,6,3.0,7,3.5,0,0.0,1,0.5,1,0.5,25,12.5,2,0.06360593017694882,0.17771836007130126
Gabriel Fernández Bircz	,1,0.5,10,5.0,0,0.0,1,0.5,7,3.5,0,0.0,0,0.0,1,0.5,12,6.0,2,0.006944444444444444,0.1478658536585366
Gabriel Fuentes,0,0.0,15,3.75,3,0.75,7,1.75,10,2.5,0,0.0,0,0.0,0,0.0,25,6.25,4,0.017526857200770244,0.09211921092908566
Gabriel Herskovits,0,0.0,6,2.0,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,8,2.6666666666666665,3,0.01690201112537441,0.042941998602375964
Gabriel Huaman,12,4.0,11,3.6666666666666665,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,6,2.0,0,0.0,24,8.0,3,0.16053271441202477,0.12061542061542062
Gabriel Marcelo Beragua,10,5.0,9,4.5,3,1.5,1,0.5,2,1.0,2,1.0,2,1.0,0,0.0,23,11.5,2,0.1375,0.10304547350855235
Gabriel Paulon,9,4.5,3,1.5,2,1.0,1,0.5,1,0.5,1,0.5,3,1.5,0,0.0,15,7.5,2,0.09322033898305085,0.03992094861660079
Galeano Juan,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,3,1.5,2,0.022727272727272728,0.011904761904761904
Galvan Nicolas,5,2.5,5,2.5,3,1.5,4,2.0,6,3.0,0,0.0,2,1.0,1,0.5,17,8.5,2,0.06419457735247208,0.07589285714285715
Gaspar Avila Delceggio,77,15.4,30,6.0,2,0.4,5,1.0,8,1.6,15,3.0,10,2.0,12,2.4,114,22.8,5,0.23069029309901098,0.15084064782027198
Gaspar Greco,26,8.666666666666666,4,1.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,5,1.6666666666666667,3,1.0,8,2.6666666666666665,1,0.3333333333333333,33,11.0,3,0.13983050847457626,0.04418102675530122
Gaston Ariel Croci,0,0.0,8,4.0,2,1.0,2,1.0,6,3.0,0,0.0,0,0.0,0,0.0,12,6.0,2,0.02564102564102564,0.09166666666666667
Gaston Di Muro,10,10.0,2,2.0,1,1.0,1,1.0,3,3.0,0,0.0,4,4.0,2,2.0,14,14.0,1,0.3142857142857143,0.07894736842105263
Gaston Donato,2,1.0,5,2.5,0,0.0,0,0.0,4,2.0,0,0.0,1,0.5,0,0.0,7,3.5,2,0.021739130434782608,0.06057347670250896
Gaston Leonardo Camperi,2,1.0,13,6.5,7,3.5,0,0.0,2,1.0,0,0.0,1,0.5,0,0.0,22,11.0,2,0.09758771929824561,0.1325
Gaston Vidueiro,9,2.25,16,4.0,2,0.5,2,0.5,5,1.25,1,0.25,3,0.75,0,0.0,29,7.25,4,0.04343259042747534,0.07826168049254156
Gaston Winiar,42,8.4,37,7.4,0,0.0,4,0.8,6,1.2,3,0.6,13,2.6,7,1.4,83,16.6,5,0.1293020221787345,0.14102601568068424
Gaston mandelman,17,5.666666666666667,29,9.666666666666666,1,0.3333333333333333,3,1.0,2,0.6666666666666666,1,0.3333333333333333,6,2.0,2,0.6666666666666666,50,16.666666666666668,3,0.10243055555555554,0.18892195553255267
Gastón Adrián Rodríguez,16,5.333333333333333,17,5.666666666666667,2,0.6666666666666666,2,0.6666666666666666,5,1.6666666666666667,0,0.0,8,2.6666666666666665,0,0.0,37,12.333333333333334,3,0.10123456790123457,0.12768210050818748
Gastón Daniel Panossian,5,2.5,5,2.5,1,0.5,2,1.0,2,1.0,0,0.0,1,0.5,3,1.5,13,6.5,2,0.06662210338680927,0.0782312925170068
Gastón Exequiel Barone,0,0.0,3,3.0,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.05172413793103448
Gastón Exequiel Barone	,4,4.0,5,5.0,0,0.0,1,1.0,2,2.0,0,0.0,2,2.0,0,0.0,10,10.0,1,0.08,0.1111111111111111
Gastón Ignacio Agis,14,4.666666666666667,5,1.6666666666666667,3,1.0,3,1.0,8,2.6666666666666665,2,0.6666666666666666,4,1.3333333333333333,0,0.0,25,8.333333333333334,3,0.1666022544283414,0.07987711213517665
Gastón Moreno,17,8.5,10,5.0,0,0.0,0,0.0,2,1.0,3,1.5,3,1.5,2,1.0,27,13.5,2,0.1875,0.12317073170731707
Gastón Winiar,48,8.0,40,6.666666666666667,11,1.8333333333333333,5,0.8333333333333334,9,1.5,3,0.5,18,3.0,3,0.5,104,17.333333333333332,6,0.19643308080808083,0.15842064125819724
Genaro Sastre Antonucci,13,13.0,8,8.0,2,2.0,1,1.0,2,2.0,2,2.0,3,3.0,1,1.0,24,24.0,1,0.20270270270270271,0.1836734693877551
Gentili Ciro,4,1.3333333333333333,12,4.0,0,0.0,2,0.6666666666666666,10,3.3333333333333335,0,0.0,0,0.0,4,1.3333333333333333,18,6.0,3,0.029332058026462618,0.08224899094464312
"Gerez, Joaquín",13,6.5,11,5.5,0,0.0,3,1.5,4,2.0,2,1.0,3,1.5,1,0.5,27,13.5,2,0.13754180602006688,0.13106469002695417
German Augusto Cirignoli,4,2.0,4,2.0,1,0.5,2,1.0,2,1.0,0,0.0,2,1.0,0,0.0,11,5.5,2,0.08116063919259882,0.06976744186046512
German Casanova,11,5.5,6,3.0,0,0.0,2,1.0,2,1.0,3,1.5,0,0.0,2,1.0,19,9.5,2,0.1126255380200861,0.0840853158326497
Germán Luque,0,0.0,5,5.0,1,1.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,8,8.0,1,0.029411764705882353,0.14893617021276595
Gian Máximo Bulian,12,12.0,2,2.0,3,3.0,1,1.0,1,1.0,2,2.0,2,2.0,2,2.0,18,18.0,1,0.2777777777777778,0.05263157894736842
Gianfranco Perez	,3,3.0,4,4.0,0,0.0,4,4.0,1,1.0,0,0.0,1,1.0,1,1.0,11,11.0,1,0.058823529411764705,0.13793103448275862
Gianluca Bobbio,12,6.0,13,6.5,4,2.0,4,2.0,4,2.0,0,0.0,5,2.5,2,1.0,33,16.5,2,0.19158200290275762,0.1721386228910169
Gianluca Conforti,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,4,2.0,2,0.045454545454545456,0.0
Gianluca Musitano,42,14.0,32,10.666666666666666,9,3.0,15,5.0,6,2.0,3,1.0,15,5.0,3,1.0,98,32.666666666666664,3,0.27486824257861436,0.27485380116959063
Gimenez Agustin,7,2.3333333333333335,22,7.333333333333333,3,1.0,3,1.0,3,1.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,35,11.666666666666666,3,0.08723847628573811,0.19112128904094472
Giovanni Rivalta,6,6.0,4,4.0,0,0.0,2,2.0,0,0.0,0,0.0,3,3.0,0,0.0,12,12.0,1,0.09523809523809523,0.11764705882352941
Giovanni panichini,10,5.0,14,7.0,1,0.5,1,0.5,6,3.0,1,0.5,2,1.0,3,1.5,26,13.0,2,0.1076388888888889,0.14229390681003584
Giuliana Aylen Ramos Severino,3,0.75,4,1.0,4,1.0,2,0.5,5,1.25,1,0.25,0,0.0,0,0.0,13,3.25,4,0.026883757234236975,0.028193683641036044
Giuliano Mazurra,2,0.6666666666666666,14,4.666666666666667,1,0.3333333333333333,1,0.3333333333333333,8,2.6666666666666665,0,0.0,1,0.3333333333333333,0,0.0,18,6.0,3,0.02040816326530612,0.07576671694318754
Giuliano Mazurra	,7,1.75,10,2.5,0,0.0,1,0.25,7,1.75,1,0.25,2,0.5,0,0.0,18,4.5,4,0.03956016177957533,0.061249654600718434
Giuliano Tarditi	,1,1.0,2,2.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,3,3.0,1,0.05263157894736842,0.0625
"Godoy, Julian",6,6.0,2,2.0,0,0.0,0,0.0,3,3.0,2,2.0,0,0.0,0,0.0,8,8.0,1,0.08823529411764706,0.05405405405405406
Gomez Nicolas 	,4,2.0,12,6.0,3,1.5,3,1.5,3,1.5,0,0.0,2,1.0,0,0.0,22,11.0,2,0.054334554334554336,0.14407407407407408
"Gonzalez Bustamante, Pedro",4,4.0,2,2.0,3,3.0,1,1.0,0,0.0,0,0.0,1,1.0,2,2.0,10,10.0,1,0.21212121212121213,0.08108108108108109
Gonzalez Enrique	,4,4.0,2,2.0,4,4.0,1,1.0,1,1.0,0,0.0,2,2.0,0,0.0,11,11.0,1,0.12698412698412698,0.06
"Gonzalez, Manuel",22,7.333333333333333,25,8.333333333333334,4,1.3333333333333333,3,1.0,5,1.6666666666666667,0,0.0,10,3.3333333333333335,2,0.6666666666666666,54,18.0,3,0.24891509047736018,0.225173798604001
Gonzalo Alvarez,14,2.8,10,2.0,3,0.6,3,0.6,12,2.4,2,0.4,3,0.6,2,0.4,30,6.0,5,0.06593925259592426,0.06581989247311829
Gonzalo Bach,26,8.666666666666666,23,7.666666666666667,2,0.6666666666666666,7,2.3333333333333335,5,1.6666666666666667,0,0.0,12,4.0,2,0.6666666666666666,58,19.333333333333332,3,0.19399021663172608,0.20132604323780792
Gonzalo Boudet,76,12.666666666666666,40,6.666666666666667,3,0.5,2,0.3333333333333333,15,2.5,0,0.0,33,5.5,10,1.6666666666666667,121,20.166666666666668,6,0.21763425994329175,0.13147170580238113
Gonzalo Daniel Romano,9,3.0,8,2.6666666666666665,4,1.3333333333333333,0,0.0,2,0.6666666666666666,3,1.0,0,0.0,0,0.0,21,7.0,3,0.06790123456790123,0.04851940164669438
Gonzalo Del Matte,17,8.5,12,6.0,1,0.5,5,2.5,5,2.5,0,0.0,5,2.5,7,3.5,35,17.5,2,0.19432624113475178,0.165158371040724
Gonzalo Di Rosa	,25,6.25,25,6.25,1,0.25,6,1.5,12,3.0,4,1.0,5,1.25,3,0.75,57,14.25,4,0.12916604718009714,0.15675773694390716
Gonzalo Ezequiel Sanchez,47,7.833333333333333,26,4.333333333333333,1,0.16666666666666666,7,1.1666666666666667,13,2.1666666666666665,0,0.0,17,2.8333333333333335,13,2.1666666666666665,81,13.5,6,0.14677841214073098,0.12331231752284384
Gonzalo Farruggia,85,21.25,34,8.5,6,1.5,8,2.0,9,2.25,9,2.25,14,3.5,30,7.5,133,33.25,4,0.4690232875015484,0.2672783643371879
Gonzalo Fernando TACCONI,1,0.5,6,3.0,1,0.5,2,1.0,6,3.0,0,0.0,0,0.0,1,0.5,10,5.0,2,0.01639344262295082,0.0862708719851577
Gonzalo Fridman,32,10.666666666666666,7,2.3333333333333335,5,1.6666666666666667,5,1.6666666666666667,1,0.3333333333333333,0,0.0,15,5.0,2,0.6666666666666666,49,16.333333333333332,3,0.2335164835164835,0.08854558005143524
Gonzalo Guerrero,6,3.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.5,0,0.0,10,5.0,2,0.16666666666666666,0.058823529411764705
Gonzalo Gumpel,8,2.6666666666666665,12,4.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,0,0.0,22,7.333333333333333,3,0.06331236897274632,0.08540723981900454
Gonzalo Mayo,39,13.0,9,3.0,4,1.3333333333333333,2,0.6666666666666666,6,2.0,2,0.6666666666666666,12,4.0,9,3.0,54,18.0,3,0.2783896658896659,0.07523980326621559
Gonzalo Méndez 	,5,5.0,4,4.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,11,11.0,1,0.0967741935483871,0.10204081632653061
Gonzalo Nahuel Acattino,2,0.6666666666666666,5,1.6666666666666667,1,0.3333333333333333,2,0.6666666666666666,5,1.6666666666666667,0,0.0,1,0.3333333333333333,0,0.0,10,3.3333333333333335,3,0.0196078431372549,0.042630385487528344
Gonzalo Obertello	,6,6.0,8,8.0,1,1.0,0,0.0,1,1.0,1,1.0,0,0.0,3,3.0,15,15.0,1,0.1206896551724138,0.1509433962264151
Gonzalo Omar García,7,2.3333333333333335,24,8.0,2,0.6666666666666666,2,0.6666666666666666,10,3.3333333333333335,0,0.0,2,0.6666666666666666,3,1.0,35,11.666666666666666,3,0.07822712418300654,0.16601010101010102
Gonzalo Roldan,25,8.333333333333334,43,14.333333333333334,2,0.6666666666666666,3,1.0,11,3.6666666666666665,0,0.0,12,4.0,1,0.3333333333333333,73,24.333333333333332,3,0.1705295191722459,0.2722926867638094
Gonzalo Román Zungri,23,5.75,14,3.5,1,0.25,5,1.25,6,1.5,3,0.75,6,1.5,2,0.5,43,10.75,4,0.08966999745064787,0.09088822846010308
Gonzalo Sabino,5,5.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,8,8.0,1,0.125,0.0425531914893617
Gonzalo Sandes,19,6.333333333333333,7,2.3333333333333335,5,1.6666666666666667,2,0.6666666666666666,5,1.6666666666666667,4,1.3333333333333333,2,0.6666666666666666,3,1.0,33,11.0,3,0.16725248365605264,0.06471922858763472
Gonzalo Travia,66,8.25,33,4.125,6,0.75,13,1.625,18,2.25,6,0.75,22,2.75,4,0.5,118,14.75,8,0.16754271236597076,0.12092916712139401
Gonzalo Triberti,1,0.5,8,4.0,1,0.5,1,0.5,3,1.5,0,0.0,0,0.0,1,0.5,11,5.5,2,0.019824628288219598,0.07413419913419914
Gonzalo Valentin,2,1.0,5,2.5,0,0.0,0,0.0,3,1.5,0,0.0,1,0.5,0,0.0,7,3.5,2,0.030303030303030304,0.053316326530612246
Gonzalo Vignolo,10,5.0,4,2.0,1,0.5,1,0.5,3,1.5,2,1.0,2,1.0,0,0.0,16,8.0,2,0.09016393442622951,0.04020319303338171
Gonzalo Villar,0,0.0,2,2.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2,2.0,1,0.0,0.03508771929824561
Gonzalo federico Scuglia,39,19.5,8,4.0,1,0.5,2,1.0,2,1.0,8,4.0,6,3.0,3,1.5,50,25.0,2,0.27738299436412645,0.1645133505598622
Gonzalo grosso,17,4.25,6,1.5,2,0.5,3,0.75,6,1.5,3,0.75,2,0.5,4,1.0,28,7.0,4,0.0933263018322083,0.0403903162055336
Grasselli Antonio,18,4.5,23,5.75,4,1.0,1,0.25,7,1.75,0,0.0,7,1.75,4,1.0,46,11.5,4,0.09823732246262432,0.10256739667394135
Guanziroli Agustin,2,2.0,2,2.0,1,1.0,0,0.0,3,3.0,0,0.0,1,1.0,0,0.0,5,5.0,1,0.07692307692307693,0.05128205128205128
Guerriero Antonio ,12,12.0,10,10.0,0,0.0,2,2.0,0,0.0,0,0.0,5,5.0,2,2.0,24,24.0,1,0.18181818181818182,0.21428571428571427
Guido Bertinat,34,11.333333333333334,19,6.333333333333333,0,0.0,2,0.6666666666666666,7,2.3333333333333335,4,1.3333333333333333,8,2.6666666666666665,6,2.0,55,18.333333333333332,3,0.2219181107120858,0.16765232974910393
Guido Bignone,6,3.0,3,1.5,4,2.0,2,1.0,2,1.0,0,0.0,3,1.5,0,0.0,15,7.5,2,0.087995337995338,0.04849137931034483
Guido Calvani,0,0.0,0,0.0,1,0.5,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,1,0.5,2,0.008064516129032258,0.0
Guido Debenedetti,36,18.0,20,10.0,3,1.5,3,1.5,2,1.0,3,1.5,10,5.0,7,3.5,62,31.0,2,0.4361344537815126,0.22431289640591967
Guido Debenedetti	,27,13.5,18,9.0,1,0.5,2,1.0,4,2.0,1,0.5,11,5.5,2,1.0,48,24.0,2,0.18768037518037517,0.21552532833020638
Guido Di Tomaso,27,6.75,18,4.5,9,2.25,7,1.75,2,0.5,2,0.5,8,2.0,5,1.25,61,15.25,4,0.19090039656731927,0.09993429189857761
Guido Ignacio Crespín,5,2.5,7,3.5,1,0.5,0,0.0,2,1.0,1,0.5,1,0.5,0,0.0,13,6.5,2,0.06976744186046512,0.06989708404802744
Guido Ignacio Crespín	,16,4.0,16,4.0,3,0.75,2,0.5,9,2.25,2,0.5,4,1.0,2,0.5,37,9.25,4,0.1102605560511448,0.09300988609499247
Guido Tramontana,63,15.75,36,9.0,5,1.25,11,2.75,15,3.75,8,2.0,18,4.5,3,0.75,115,28.75,4,0.27375222816399286,0.23023399700789407
Guido Villanueva,6,1.5,3,0.75,0,0.0,0,0.0,2,0.5,0,0.0,3,0.75,0,0.0,9,2.25,4,0.03362068965517241,0.01871345029239766
Guillermo Alloco,25,6.25,15,3.75,6,1.5,3,0.75,10,2.5,2,0.5,8,2.0,3,0.75,49,12.25,4,0.19732866125076998,0.10336021505376343
Guillermo Balassanian,12,4.0,10,3.3333333333333335,0,0.0,2,0.6666666666666666,5,1.6666666666666667,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,24,8.0,3,0.07348673300165838,0.08977948143681626
Guillermo Golia,0,0.0,9,4.5,1,0.5,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0,12,6.0,2,0.00980392156862745,0.07142857142857142
Guillermo Russo,7,1.4,4,0.8,2,0.4,1,0.2,3,0.6,1,0.2,2,0.4,0,0.0,14,2.8,5,0.038800247371675936,0.019507323111887364
Guillermo Varela,7,3.5,7,3.5,2,1.0,1,0.5,4,2.0,2,1.0,0,0.0,1,0.5,17,8.5,2,0.0821256038647343,0.06778711484593837
Gungolo Pablo,9,2.25,22,5.5,0,0.0,5,1.25,10,2.5,1,0.25,2,0.5,2,0.5,36,9.0,4,0.06010452961672474,0.12389516617457794
Hernan Gallardo,4,1.0,18,4.5,0,0.0,1,0.25,8,2.0,0,0.0,2,0.5,0,0.0,23,5.75,4,0.02478580171358629,0.12166985126072458
Hernan Lorenzatto,10,3.3333333333333335,20,6.666666666666667,1,0.3333333333333333,3,1.0,7,2.3333333333333335,0,0.0,5,1.6666666666666667,0,0.0,34,11.333333333333334,3,0.0697421559490525,0.17659995830727537
Hernan Moreyra,0,0.0,1,1.0,2,2.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.03773584905660377,0.023255813953488372
Hernan Pacheco,18,9.0,22,11.0,4,2.0,0,0.0,2,1.0,1,0.5,7,3.5,1,0.5,44,22.0,2,0.2491630798660928,0.20855614973262032
Hernan Pacheco	,53,17.666666666666668,18,6.0,0,0.0,0,0.0,6,2.0,4,1.3333333333333333,16,5.333333333333333,9,3.0,71,23.666666666666668,3,0.36699703804966965,0.15374843652282677
Hernan Quesada,11,3.6666666666666665,9,3.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,3,1.0,5,1.6666666666666667,21,7.0,3,0.07615457504222799,0.06285120755619321
Hernán Bertisch,4,1.3333333333333333,4,1.3333333333333333,2,0.6666666666666666,4,1.3333333333333333,5,1.6666666666666667,0,0.0,1,0.3333333333333333,2,0.6666666666666666,14,4.666666666666667,3,0.07291666666666667,0.06413398692810458
Hernán Feldman,0,0.0,16,5.333333333333333,3,1.0,2,0.6666666666666666,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,21,7.0,3,0.016666666666666666,0.12564943943122778
Hernán toneletto,2,0.6666666666666666,8,2.6666666666666665,3,1.0,2,0.6666666666666666,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,15,5.0,3,0.026969857218402962,0.06328980576213594
Homero Iturria,5,2.5,2,1.0,0,0.0,1,0.5,6,3.0,0,0.0,2,1.0,1,0.5,8,4.0,2,0.040983606557377046,0.03409710856519367
"Huebra Larrain, Sebastian	",3,0.75,25,6.25,0,0.0,3,0.75,8,2.0,0,0.0,1,0.25,1,0.25,31,7.75,4,0.012784921098772647,0.13833885368663595
Hugo Blajean,0,0.0,4,4.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,5.0,1,0.0,0.13157894736842105
"IGLESIAS, SANTIAGO",0,0.0,11,5.5,0,0.0,0,0.0,7,3.5,0,0.0,0,0.0,0,0.0,11,5.5,2,0.0,0.11224489795918366
IGNACIO CERNE,24,12.0,6,3.0,2,1.0,2,1.0,4,2.0,3,1.5,7,3.5,1,0.5,34,17.0,2,0.14530358069538143,0.07777777777777778
IGNACIO ROJO,31,10.333333333333334,12,4.0,1,0.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,5,1.6666666666666667,5,1.6666666666666667,6,2.0,46,15.333333333333334,3,0.1760029639038848,0.086331569664903
IGNACIO VEA MURGUIA	,15,7.5,12,6.0,2,1.0,4,2.0,1,0.5,1,0.5,5,2.5,2,1.0,33,16.5,2,0.165625,0.16407528641571195
Iago Francisco Neer,5,1.6666666666666667,13,4.333333333333333,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0,0.0,20,6.666666666666667,3,0.03600128576020572,0.0762987012987013
Ian Burgos,34,5.666666666666667,29,4.833333333333333,9,1.5,9,1.5,22,3.6666666666666665,1,0.16666666666666666,11,1.8333333333333333,9,1.5,81,13.5,6,0.15582202285100835,0.13304525768922054
Ian Cerino,4,4.0,14,14.0,4,4.0,1,1.0,0,0.0,0,0.0,2,2.0,0,0.0,23,23.0,1,0.16,0.30612244897959184
Ian David Rojas,36,7.2,27,5.4,7,1.4,18,3.6,8,1.6,4,0.8,10,2.0,4,0.8,88,17.6,5,0.24421296296296297,0.25891761747024905
Ian Rodrigues,24,6.0,25,6.25,2,0.5,1,0.25,6,1.5,0,0.0,11,2.75,2,0.5,52,13.0,4,0.10279076100724527,0.12980442910555076
"Ianotti, Agustín",3,0.75,18,4.5,4,1.0,3,0.75,5,1.25,1,0.25,0,0.0,0,0.0,28,7.0,4,0.04638009049773756,0.11064273270283723
Ibarra	Luciano,15,7.5,4,2.0,1,0.5,1,0.5,8,4.0,2,1.0,3,1.5,3,1.5,21,10.5,2,0.18930155210643015,0.06227106227106227
"Ibañez, Franco Nicolas",24,8.0,17,5.666666666666667,1,0.3333333333333333,1,0.3333333333333333,7,2.3333333333333335,5,1.6666666666666667,2,0.6666666666666666,5,1.6666666666666667,43,14.333333333333334,3,0.16052603837233817,0.13318915585335567
Ignacio Agustin Olivera,27,5.4,26,5.2,8,1.6,2,0.4,5,1.0,5,1.0,6,1.2,0,0.0,63,12.6,5,0.15581932021466907,0.13206398197349728
Ignacio Althabe,3,3.0,2,2.0,0,0.0,0,0.0,4,4.0,1,1.0,0,0.0,0,0.0,5,5.0,1,0.09090909090909091,0.045454545454545456
Ignacio Avila,0,0.0,2,1.0,2,1.0,1,0.5,2,1.0,0,0.0,0,0.0,0,0.0,5,2.5,2,0.015873015873015872,0.02501366867140514
