torneo,categoria,fecha_fixture,match_id,date,location,team,player,points,rebounds,assists,steals,fouls,triples,dobles,libres,status,score_global,eficiencia_ofensiva
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,148,sin fecha,sin lugar,BLUCERCHIATI,Lenny Mondrik,8,6,1,1,0,0,4,0,ok,16,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,148,sin fecha,sin lugar,BLUCERCHIATI,Francisco Amura,10,4,0,2,2,1,2,3,ok,16,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Diego Sebastián Segat,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Andres Quirelli,11,1,4,2,1,1,3,2,ok,18,1.8333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Matìas Ezequiel Bustos,5,8,4,3,2,1,1,0,ok,20,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Juan Martín Huss,17,7,1,1,2,2,5,1,ok,26,2.125
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Gastón Exequiel Barone,0,3,0,0,2,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Julián Huss,2,3,1,2,0,0,1,0,ok,8,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Bruno Argañaraz,21,11,3,1,2,0,10,1,ok,36,1.9090909090909092
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Mateo Cambero,0,3,2,2,1,0,0,0,ok,7,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Baltasar Delpueche,3,5,1,2,2,0,1,1,ok,11,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,OOZMA KAPPA B,Lucio Giordano,0,4,1,0,3,0,0,0,ok,5,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Tadeo Rodriguez Robledo,6,6,1,5,4,0,2,2,ok,18,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Brian Paine,25,11,3,2,3,1,8,6,ok,41,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Tomas Baccino,8,7,0,1,1,0,4,0,ok,16,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Felipe Redondo,6,4,3,2,0,2,0,0,ok,15,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Ezequiel  Caracoche,3,6,0,0,2,1,0,0,ok,9,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Gonzalo Daniel Romano,0,1,0,0,1,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,149,2026-03-16T15:00:00.000Z,PICK,LA BARRA,Guido Bignone,4,1,2,2,2,0,2,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Recke Dylan Eian,2,7,4,2,5,0,1,0,ok,15,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Recke Eric Axel,3,5,3,0,4,0,1,1,ok,11,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Palazzo Gonzalo,0,4,0,0,0,0,0,0,ok,4,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Guillermo Russo,5,1,0,0,0,1,1,0,ok,6,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Martin Rincón,8,4,0,0,2,2,1,0,ok,12,2.6666666666666665
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Russo Mariano,0,4,2,0,0,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Seba Galmarini,15,16,1,0,1,0,7,1,ok,32,1.875
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Lavrushov Konstantini,9,7,2,0,3,3,0,0,ok,18,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,FERNET BACHE,Rosende Facundo,0,11,3,0,1,0,0,0,ok,14,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Diego Bautista Orlandi,2,4,0,0,0,0,1,0,ok,6,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Nazareno Valcarce,8,3,1,0,1,0,2,4,ok,12,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Ezequiel Argento,12,12,1,0,2,2,3,0,ok,25,2.4
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Thiago Genovese Leon,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Franco Giuliano Capece,0,8,1,0,2,0,0,0,ok,9,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Ignacio Agustin Olivera,3,7,3,0,1,1,0,0,ok,13,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Santiago Tomas Garcia,13,5,1,1,2,1,5,0,ok,20,2.1666666666666665
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,150,2026-03-16T18:00:00.000Z,CLARIDAD,POLENTA,Tiziano Valcarce,5,7,3,0,2,1,1,0,ok,15,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Agustín Sánchez,8,10,3,1,3,0,3,2,ok,22,1.6
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Ian Rodrigues,4,4,1,0,1,0,2,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Ilan corradini,18,7,1,2,2,5,1,1,ok,28,2.5714285714285716
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Rodolfo Coronel,0,3,1,1,1,0,0,0,ok,5,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Adan acosta,4,6,2,0,4,0,2,0,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Ezequiel Villagran,0,0,0,1,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Ian Burgos,6,10,2,1,3,0,2,2,ok,19,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Ezequiel Olguin,7,0,0,2,2,1,2,0,ok,9,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,LOW PARK,Juan Manuel Schittino,7,8,0,1,1,1,1,2,ok,16,1.75
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Joaquin Paya,5,18,3,2,2,1,1,0,ok,28,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Agustin Cason,2,1,2,0,0,0,1,0,ok,5,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Emiliano Ortega,0,4,1,2,4,0,0,0,ok,7,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Joaquin Rodas,0,2,0,0,0,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Agustin Bidone,0,1,0,0,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Joaquín Planes,0,1,1,2,0,0,0,0,ok,4,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Manuel Silva,5,0,0,1,1,1,1,0,ok,6,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Nicolas Silva,3,1,0,1,3,0,1,1,ok,5,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Agustin Silva,11,3,0,2,4,3,1,0,ok,16,2.75
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,151,2026-03-16T19:30:00.000Z,ISEF,DON CORLEONE,Emir Labora,0,1,0,0,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,LUCA VIZIOLI,12,4,3,4,2,1,4,1,ok,23,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,GUIDO VIZIOLI,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,OSCAR PORTES,3,8,4,3,4,1,0,0,ok,18,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,JULEN ERVITI,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,NICOLAS MIRANDA,4,2,1,1,2,0,2,0,ok,8,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,TOMAS PUNTIN,4,6,3,1,4,0,2,0,ok,14,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,GASTON RUDICH,0,5,0,0,1,0,0,0,ok,5,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,CRISTOPHER GONZALES,2,2,0,3,3,0,1,0,ok,7,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,Lautaro Lezcano,5,3,0,0,1,0,2,1,ok,8,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,FLORIDA LEGENDS B,Ignacio Althabe,3,2,0,0,4,1,0,0,ok,5,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Franco Martín Garabento,0,8,2,1,0,0,0,0,ok,11,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Nicolas Matias Wilson,8,11,5,2,2,0,2,4,ok,26,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Denis Baldomir,4,6,0,3,2,0,1,2,ok,13,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Eduardo Rogatti,0,1,0,0,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Lucas Fernandez,5,2,0,0,1,1,1,0,ok,7,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Cardoso Mariano Gabriel,0,1,4,1,3,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Enrique Fabian Coronel,7,4,0,0,1,0,3,1,ok,11,1.75
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Dante Ivan,1,4,0,0,1,0,0,1,ok,5,1.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Natán Simón,2,5,0,2,1,0,1,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Maximiliano Beron	,4,6,0,0,0,0,2,0,ok,10,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,152,2026-03-16T22:30:00.000Z,CLARIDAD,WEST,Matias Gaston Robles	,7,3,2,0,0,1,2,0,ok,12,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Martin Luciano Ale,15,13,0,2,3,1,3,6,ok,30,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Lucas Gabriel Flossi,20,4,1,0,2,3,2,7,ok,25,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Leandro Lautaro Sanchez,8,3,1,0,3,0,2,4,ok,12,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Agustin Nehuen Martinez,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Nicolas Martin Yegros,0,0,0,0,3,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Alan Agustin Sio Lopez,0,3,1,0,1,0,0,0,ok,4,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Federico Gaston Ale,5,3,1,1,3,1,1,0,ok,10,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Nahuel Horacio Marin Marin,1,2,1,0,1,0,0,1,ok,4,1.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Cristian Ezequiel Bassi,2,1,0,0,1,0,1,0,ok,3,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Tomas Morales	,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,LOS CONOS,Julio Ciro Ferrari	,3,9,1,0,4,0,1,1,ok,13,1.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Olaf Madrid,25,19,5,1,4,5,3,4,ok,50,2.0833333333333335
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Juan loureiro,6,6,1,0,2,0,3,0,ok,13,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Hernán toneletto,0,3,0,0,1,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Mauro isaia,4,7,1,0,2,0,1,2,ok,12,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Joaquín morera,11,3,2,1,0,2,1,3,ok,17,1.8333333333333333
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Nicolás Varela,10,4,1,0,2,0,4,2,ok,15,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Jerónimo Oriana,0,3,1,2,4,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Leandro evangelista,4,5,0,2,5,0,2,0,ok,11,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,153,2026-03-17T00:00:00.000Z,CLARIDAD,EXPATRIADOS,Agustín beltramino,0,5,1,0,0,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Jorgensen, Niels",7,7,3,0,3,1,2,0,ok,17,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"De la Torre, Lucas",10,10,0,1,5,0,4,2,ok,21,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Dellature, Waldino",2,2,1,0,0,0,1,0,ok,5,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Otazúa, Mariano",0,4,0,0,1,0,0,0,ok,4,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Ianotti, Agustín",0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Rucci, Federico",12,5,2,0,2,2,2,2,ok,19,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Riat, Facundo",0,0,0,0,1,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Cadelli, Guido",0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Gerez, Joaquín",10,9,0,3,1,1,3,1,ok,22,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,Ivo Matias Avila,5,5,1,1,1,1,0,2,ok,12,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,BARRILETE CÓSMICO,"Jauregui, Juan Manuel",0,5,0,1,1,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Rodrigo García	,10,6,1,1,2,1,3,1,ok,18,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Mayochi Renzo	,7,3,5,2,2,1,2,0,ok,17,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Ulises Santiago Lopez,0,3,0,1,0,0,0,0,ok,4,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Santiago Iglesias Lopez	,8,5,1,1,1,0,3,2,ok,15,1.6
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS, Francisco Leiva	,2,3,0,0,0,0,1,0,ok,5,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Santiago Nicolas Peña Brizuela,11,4,0,0,2,0,4,3,ok,15,1.5714285714285714
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Luigi Garay,7,4,1,2,3,1,1,2,ok,14,1.75
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Ariel Teplitz,5,5,4,1,3,1,0,2,ok,15,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,154,2026-03-21T03:00:00.000Z,sin lugar,NORTHERN LIGHTS,Nicolas Zucconi	,0,2,0,1,0,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Guido Di Tomaso,9,2,0,0,0,1,2,2,ok,11,1.8
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Simon Golia,2,3,3,1,3,0,1,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Federico Triberti,5,1,0,2,1,1,1,0,ok,8,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Franco Rodrigo,0,1,0,1,1,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Manuel Agustin Rompani,12,1,0,0,1,1,4,1,ok,13,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Benjamin De Laudo,10,13,1,0,4,0,4,2,ok,24,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Agustin Bustos Valenzuela,4,11,1,2,2,0,2,0,ok,18,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Iago Francisco Neer,0,6,0,0,1,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,RUTA 7,Gonzalo Triberti,1,3,0,1,1,0,0,1,ok,5,1.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Francisco Manuel Forlizzi,2,5,0,1,0,0,1,0,ok,8,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Thomas Schiff,0,3,0,0,2,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Gaston mandelman,9,11,1,0,0,1,3,0,ok,21,2.25
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Canis Bruno Nahuel,7,11,1,1,5,1,1,2,ok,20,1.75
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Marcos Sanchez Sopena,14,6,1,2,2,2,3,2,ok,23,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,manuel roccia stein,0,4,0,1,1,0,0,0,ok,5,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Octavio lasala,15,5,1,1,1,1,5,2,ok,22,1.875
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Agustin Ignacio Serafini,12,2,2,0,1,2,3,0,ok,16,2.4
TORNEO APERTURA 2026,PRIMERA C,Fecha 3,155,sin fecha,sin lugar,FLECHA TEAM,Ezequiel Villafañe,1,5,2,0,0,0,0,1,ok,8,1.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 4,159,2026-03-23T17:00:00.000Z,Pick,POLENTA,Pedro Santiago Balor,5,1,1,2,0,1,1,0,ok,9,2.5
TORNEO APERTURA 2026,PRIMERA C,Fecha 4,159,2026-03-23T17:00:00.000Z,Pick,POLENTA,Facundo Agustin Naveira Torrado,10,2,0,1,3,0,5,0,ok,13,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 4,159,2026-03-23T17:00:00.000Z,Pick,POLENTA,Diego Bautista Orlandi,6,4,0,3,2,2,0,0,ok,13,3.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 4,159,2026-03-23T17:00:00.000Z,Pick,POLENTA,Juan Ignacio Lopez,0,1,0,0,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 4,159,2026-03-23T17:00:00.000Z,Pick,POLENTA,Nazareno Valcarce,6,0,0,0,1,1,1,1,ok,6,2.0
TORNEO APERTURA 2026,PRIMERA C,Fecha 4,159,2026-03-23T17:00:00.000Z,Pick,POLENTA,Thiago Genovese Leon,3,5,0,0,0,0,1,1,ok,8,1.5
